2024-03-18 17:14:30,960 [Worker-7: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/libs-snapshot-local/org/springframework/integration/spring-integration-jmx/5.5.10/spring-integration-jmx-5.5.10.jar
2024-03-18 17:14:31,293 [Worker-7: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/libs-snapshot-local/org/springframework/cloud/spring-cloud-function-context/3.2.2/spring-cloud-function-context-3.2.2.jar
2024-03-18 17:14:31,638 [Worker-7: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/libs-snapshot-local/net/jodah/typetools/0.6.2/typetools-0.6.2.jar
2024-03-18 17:14:32,058 [Worker-7: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/libs-snapshot-local/org/springframework/cloud/spring-cloud-function-core/3.2.2/spring-cloud-function-core-3.2.2.jar
2024-03-18 17:14:34,201 [Worker-7: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/libs-milestone-local/org/springframework/integration/spring-integration-core/5.5.10/spring-integration-core-5.5.10.jar
2024-03-18 17:14:34,547 [Worker-7: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/libs-milestone-local/org/springframework/integration/spring-integration-jmx/5.5.10/spring-integration-jmx-5.5.10.jar
2024-03-18 17:14:34,876 [Worker-7: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/libs-milestone-local/org/springframework/cloud/spring-cloud-function-context/3.2.2/spring-cloud-function-context-3.2.2.jar
2024-03-18 17:14:35,457 [Worker-7: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/libs-milestone-local/net/jodah/typetools/0.6.2/typetools-0.6.2.jar
2024-03-18 17:14:35,861 [Worker-7: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/libs-milestone-local/org/springframework/cloud/spring-cloud-function-core/3.2.2/spring-cloud-function-core-3.2.2.jar
2024-03-18 17:14:39,202 [Worker-7: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://oss.jfrog.org/oss-snapshot-local/org/springframework/integration/spring-integration-core/5.5.10/spring-integration-core-5.5.10.jar
2024-03-18 17:14:39,865 [Worker-7: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://oss.jfrog.org/oss-snapshot-local/org/springframework/integration/spring-integration-jmx/5.5.10/spring-integration-jmx-5.5.10.jar
2024-03-18 17:14:40,221 [Worker-7: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://oss.jfrog.org/oss-snapshot-local/org/springframework/cloud/spring-cloud-function-context/3.2.2/spring-cloud-function-context-3.2.2.jar
2024-03-18 17:14:40,623 [Worker-7: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://oss.jfrog.org/oss-snapshot-local/net/jodah/typetools/0.6.2/typetools-0.6.2.jar
2024-03-18 17:14:41,093 [Worker-7: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://oss.jfrog.org/oss-snapshot-local/org/springframework/cloud/spring-cloud-function-core/3.2.2/spring-cloud-function-core-3.2.2.jar
2024-03-18 17:14:42,862 [Worker-7: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/release/org/springframework/integration/spring-integration-core/5.5.10/spring-integration-core-5.5.10.jar
2024-03-18 17:14:43,176 [Worker-7: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/release/org/springframework/integration/spring-integration-jmx/5.5.10/spring-integration-jmx-5.5.10.jar
2024-03-18 17:14:43,446 [Worker-7: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/release/org/springframework/cloud/spring-cloud-function-context/3.2.2/spring-cloud-function-context-3.2.2.jar
2024-03-18 17:14:43,728 [Worker-7: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/release/net/jodah/typetools/0.6.2/typetools-0.6.2.jar
2024-03-18 17:14:43,996 [Worker-7: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/release/org/springframework/cloud/spring-cloud-function-core/3.2.2/spring-cloud-function-core-3.2.2.jar
2024-03-18 17:14:47,931 [Worker-7: Importing Maven projects] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.rays:discovery-server:0.0.1-SNAPSHOT @ D:\Spring Cloud\07 spring-cloud-apache-kafka\discovery-server\pom.xml.
2024-03-18 17:15:15,952 [Worker-20: Download sources and javadoc] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/kafka/spring-kafka/2.8.4/spring-kafka-2.8.4-sources.jar
